,SPX_Index_Volume,TIP_US_Equity_last,SPX_Index_PE_RATIO,SPX_Index_TO_SALES_RATIO,SPX_Index_GROSS_MARGIN,SPX_Index_TO_BOOK_RATIO,FEDL01 Index,HG1 COMB Comdty,XAG BGN Curncy,US0003M Index,CL1 COMB Comdty,GTDEM10Y Govt,GTJPY10Y Govt,GT2 Govt,BXIIUB10 Index,BXIIUB05 Index,EHUPUS   Index                                                  ,tnx,usd_jpy,ndx,dxy,gold,HSI,T10Y2Y,inflation,SPY_Close,SPY_Volume
2020/6/12,596637737,108.1127,19.5334,2.0522,33.48,3.2271,0.05,235.25,14.8528,0.44763,23.99,-0.509,-0.031,0.18,96.0753,102.2214,3.8,0.699000001,106.8030014,9663.780273,97.31999969,1729.300049,29.08,0.52,4.475729777,293.0447693,194678900
2020/6/19,2263049332,109.7701,21.3312,2.2386,33.4,3.548,0.09,261.1,17.6245,0.30513,39.75,-0.418,0.01,0.189,97.0192,103.2036,3.8,0.697000027,107.0059967,10008.63965,97.62000275,1745.900024,26.87,0.51,4.475729777,298.6205139,135549600
2020/6/26,1537463295,110.2449,20.8274,2.178,33.41,3.4565,0.08,265.9,17.805,0.30788,38.49,-0.483,0.006,0.167,97.1233,103.2596,3.8,0.635999978,107.1549988,9849.360352,97.5,1772.5,27.34,0.47,4.475729777,290.3093872,127961000
2020/7/3,1537463295,110.2449,20.8274,2.178,33.41,3.4565,0.08,265.9,17.805,0.30788,38.49,-0.483,0.006,0.167,97.1233,103.2596,12.97,0.66900003,107.4970016,10341.88965,97.31999969,1784,23.7,0.52,0.527073337,302.0939636,69344200
2020/7/10,537482963,112.9917,26.6145,2.5427,33.81,3.7687,0.09,303.3,23.8029,0.2295,39.95,-0.495,0.035,0.154,100.6703,106.0973,12.97,0.633000016,107.2360001,10836.33008,96.65000153,1798.199951,26.4,0.49,0.527073337,307.2799377,57550400
2020/7/17,613258826,111.4095,24.5574,2.3872,33.61,3.6406,0.09,288.75,19.3274,0.27138,40.59,-0.45,0.011,0.146,98.1979,104.2851,12.97,0.628000021,107.2779999,10645.21973,95.94000244,1808.300049,24.16,0.5,0.527073337,311.2758789,62774900
2020/7/24,573324661,111.8395,24.4892,2.3804,33.62,3.6302,0.09,288.2,22.7664,0.24675,41.29,-0.449,0.012,0.148,98.1999,104.3201,12.97,0.588999987,106.8379974,10483.12988,94.44000244,1897.300049,25.67,0.45,0.527073337,310.4631653,73766600
2020/7/31,946651266,112.7533,24.8477,2.4181,33.62,3.6861,0.1,286.8,24.389,0.24875,40.27,-0.525,0.014,0.107,98.6394,104.5994,12.97,0.536000013,104.6829987,10905.87988,93.48999786,1962.800049,23.74,0.44,0.527073337,315.9200439,84986800
2020/8/7,592628138,110.6122,24.1417,2.3467,33.61,3.5788,0.09,281.45,18.7204,0.27288,40.9,-0.441,0.02,0.161,97.8577,103.8458,12.97,0.561999977,105.5810013,11139.38965,93.44000244,2010.099976,23.13,0.44,0.328130181,323.7087402,57308300
2020/8/14,430449295,112.2426,25.624,2.492,33.61,3.7979,0.1,285.9,26.4463,0.27038,42.01,-0.423,0.045,0.146,99.8053,105.4497,12.97,0.708999991,106.9860001,11164.4502,93.09999847,1937,21.71,0.57,0.328130181,325.9050903,47260400
2020/8/21,571644034,112.9235,25.8047,2.5093,33.61,3.8251,0.09,291.75,26.7905,0.25,42.34,-0.509,0.028,0.144,99.7126,105.4899,12.97,0.639999986,105.6650009,11555.16016,93.25,1934.599976,21.72,0.48,0.328130181,328.4593201,55106600
2020/8/28,526053775,113.246,26.6432,2.5911,33.61,3.9495,0.09,299.5,27.503,0.24088,42.97,-0.41,0.054,0.128,101.084,106.2982,12.97,0.728999972,106.637001,11995.84961,92.37000275,1964.599976,23.8,0.6,0.328130181,339.1990051,48588900
2020/9/4,961378961,108.6069,19.0159,2.0109,33.54,3.1582,0.05,225.95,15.4325,1.21888,22.76,-0.351,0.011,0.226,97.0095,102.7687,12.97,0.721000016,106.0859985,11622.12988,92.72000122,1923.900024,25.07,0.58,0.047096732,331.4490356,139156300
2020/9/11,1190510480,112.324,27.5065,2.6329,33.81,3.9044,0.09,315.6,24.106,0.205,40.29,-0.511,0.016,0.174,101.1452,106.1481,12.97,0.66900003,106.1429977,11087.40039,93.33000183,1937.800049,21.43,0.54,0.047096732,323.2153015,84680200
2020/9/18,1873495751,113.2998,25.2181,2.4507,33.59,3.7337,0.09,311.35,26.7845,0.22538,41.11,-0.487,0.009,0.14,100.3389,106.1017,12.97,0.694000006,104.697998,10936.98047,92.93000031,1952.099976,20.42,0.56,0.047096732,321.1965942,105877900
2020/9/25,545375720,113.246,25.1018,2.4407,33.6,3.705,0.09,297.3,22.8885,0.21788,40.25,-0.53,0.006,0.131,99.6012,105.5433,12.97,0.658999979,105.4349976,11151.12988,94.58000183,1857.699951,23.49,0.54,0.047096732,319.3314819,71069400
2020/10/2,488488621,105.8928,21.6307,2.4064,33.46,3.6044,1.58,255.05,17.767,1.71313,49.57,-0.412,-0.06,1.395,101.1698,106.0601,8.83,0.69599998,105.5429993,11255.69043,93.83999634,1900.199951,22.26,0.57,-0.138011777,324.2954407,89431100
2020/10/9,659201244,113.3893,25.3689,2.4654,33.59,3.7561,0.09,298.7,26.8771,0.24913,37.3,-0.434,0.023,0.14,100.3756,105.8612,8.83,0.774999976,106.0179977,11725.84961,93.05999756,1919.5,20.57,0.63,-0.138011777,336.9334717,59528600
2020/10/16,611953287,113.5579,27.1075,2.5904,33.8,3.8389,0.09,306.75,24.1577,0.21838,40.88,-0.622,0.017,0.144,100.8594,106.0969,8.83,0.744000018,105.3600006,11852.16992,93.68000031,1900.800049,21.21,0.62,-0.138011777,337.3609009,89501900
2020/10/23,492276706,113.1175,26.9638,2.5767,33.8,3.8186,0.09,312.9,24.607,0.2165,39.85,-0.576,0.036,0.156,101.2962,106.2393,8.83,0.841000021,104.9209976,11692.57031,92.76999664,1902,22.05,0.67,-0.138011777,335.8940735,49143900
2020/10/30,845497980,112.5602,25.4263,2.4296,33.8,3.6022,0.09,304.75,23.6567,0.21575,35.79,-0.628,0.037,0.155,100.843,105.8426,8.83,0.860000014,104.5540009,11052.9502,94.04000092,1877.400024,27.9,0.74,-0.138011777,317.2041321,120287300
2020/11/6,947088300,109.4386,20.668,2.1695,33.4,3.4381,0.08,258.65,17.6515,0.31338,36.34,-0.415,0.003,0.2,96.6335,102.8816,8.83,0.819999993,103.6029968,12091.34961,92.23000336,1950.300049,22,0.67,-0.006370203,340.1488342,74973000
2020/11/13,534057352,112.9367,27.79,2.6581,33.81,3.9428,0.09,317.8,24.67,0.222,40.13,-0.549,0.02,0.181,101.1438,106.16,8.83,0.893000007,105.0899963,11937.83984,92.76000214,1885.699951,20.09,0.72,-0.006370203,347.8618164,62892200
2020/11/20,633570948,113.3783,27.5253,2.6319,33.81,3.8981,0.08,329.1,24.1759,0.20488,42.15,-0.584,0.008,0.159,100.8548,106.0302,8.83,0.828999996,103.8249969,11906.44043,92.38999939,1872.599976,19.38,0.67,-0.006370203,345.17099,70417300
2020/11/27,294230124,113.7928,28.1009,2.6901,33.81,3.9878,0.08,339.95,22.5739,0.22538,45.53,-0.589,0.026,0.153,101.4233,106.3444,8.83,0.842000008,104.2419968,12258.20996,91.79000092,1781.900024,18.91,0.68,-0.006370203,353.272583,28514100
2020/12/4,294230124,113.7928,28.1009,2.6901,33.81,3.9878,0.08,339.95,22.5739,0.22538,45.53,-0.589,0.026,0.153,101.4233,106.3444,8.83,0.968999982,103.822998,12528.48047,90.69999695,1835.900024,17.38,0.81,0.159611115,359.2758789,50749900
2020/12/11,590952415,112.9458,27.4172,2.6225,33.81,3.8899,0.09,314.5,24.2818,0.221,41.12,-0.537,0.025,0.178,101.0224,106.1214,8.83,0.893000007,104.1819992,12375.41016,90.98000336,1839.800049,17.74,0.79,0.159611115,355.8273621,57698600
2020/12/18,2134538109,114.6189,28.6481,2.7419,33.8,4.0629,0.09,362.85,25.8112,0.23575,49.1,-0.574,0.007,0.122,103.3179,107.5524,8.83,0.948000014,103.1309967,12738.17969,90.01999664,1885.699951,18.45,0.82,0.159611115,360.1537476,136542300
2020/12/25,2134538109,114.6189,28.6481,2.7419,33.77,4.0629,0.09,362.85,25.8112,0.23575,49.1,-0.55,0.017,0.121,103.3859,107.5385,8.83,0.927999973,103.6529999,12711.00977,90.33000183,1879.900024,19.19,0.81,0.159611115,359.9781494,26457900
2021/1/1,2134538109,114.6189,28.6481,2.7419,33.34,4.0629,0.09,362.85,26.4011,0.23575,49.1,-0.572,0.017,0.122,103.5215,107.7451,6.77,0.916999996,103.2259979,12888.28027,89.94000244,1893.099976,19.28,0.8,0.159611115,364.7388,78520700
2021/1/8,2134538109,114.6189,28.6481,2.7419,33.34,4.0629,0.09,362.85,26.4011,0.23575,49.1,-0.572,0.017,0.122,103.5215,107.7451,6.77,1.105000019,103.7900009,13105.2002,90.09999847,1834.099976,20.15,0.99,0.027727505,371.938385,71677200
2021/1/15,852165927,114.7362,30.5538,2.8087,33.29,3.9849,0.09,360.2,24.7693,0.22338,52.36,-0.544,0.031,0.135,104.4483,108.38,6.77,1.097000003,103.8280029,12803.92969,90.77999878,1829.300049,18.63,0.98,0.027727505,366.5143433,107160000
2021/1/22,621450991,115.2776,31.1862,2.8638,33.28,4.0628,0.08,362.6,25.4935,0.21525,52.27,-0.514,0.036,0.123,104.9252,108.6747,6.77,1.090999961,103.5059967,13366.40039,90.23999786,1855.699951,21.77,0.97,0.027727505,373.5187683,52860500
2021/1/29,1022917103,115.4761,30.1516,2.7674,33.28,3.9288,0.07,355.6,26.9872,0.20188,52.2,-0.519,0.049,0.111,105.278,108.868,6.77,1.093000054,104.2910004,12925.37988,90.58000183,1847.300049,26.56,1,0.027727505,361.0219727,126765100
2021/2/5,1022917103,115.4761,30.1516,2.7674,33.28,3.9288,0.07,355.6,26.9872,0.20188,52.2,-0.519,0.049,0.111,105.278,108.868,6.77,1.169999957,105.5719986,13603.95996,91.04000092,1810.900024,20.49,1.1,0.19749316,378.2306519,48669800
2021/2/12,769875014,121.197,25.1899,3.0343,34.91,4.6886,0.08,429.9,22.386,0.18013,66.5,-0.372,0.058,0.616,112.3974,115.7106,6.77,1.200000048,104.7409973,13807.7002,90.48000336,1821.599976,20.44,1.09,0.19749316,383.0401611,50593300
2021/2/19,665244935,113.5994,31.5033,2.904,33.3,4.1287,0.07,407.4,27.2899,0.17525,59.24,-0.307,0.105,0.108,105.4278,109.1998,6.77,1.345000029,105.6520004,13580.78027,90.36000061,1775.800049,22.34,1.23,0.19749316,380.4939575,83241000
2021/2/26,961817673,113.5273,30.7466,2.8329,33.3,4.0273,0.07,409.45,26.6677,0.18838,61.5,-0.262,0.156,0.13,105.3685,109.7401,6.77,1.460000038,106.3789978,12909.44043,90.93000031,1728.099976,26.76,1.3,0.19749316,371.0603943,152701600
2021/3/5,574622074,115.1347,29.5152,3.0375,34.7,4.5338,0.06,454.3,26.905,0.18838,64.49,-0.205,0.091,0.161,108.8624,112.0663,6.77,1.55400002,107.9550018,12668.50977,91.98000336,1698,24.51,1.42,0.562903327,374.2504272,152039600
2021/3/12,730855410,121.4498,24.9932,3.0085,34.91,4.6487,0.08,426.65,22.5239,0.18763,66.26,-0.391,0.048,0.59,111.9995,115.7417,6.77,1.63499999,108.5550003,12937.29004,91.68000031,1719.5,24.1,1.5,0.562903327,384.425415,64653600
2021/3/19,2323804160,112.6882,31.5708,2.9076,33.28,4.1304,0.07,412.35,26.2461,0.19688,61.42,-0.295,0.107,0.151,107.2139,110.5528,6.77,1.731999993,108.9309998,12866.99023,91.91999817,1741.400024,21.01,1.58,0.562903327,381.2018433,113624500
2021/3/26,719734914,113.7077,32.3246,2.962,33.31,4.2035,0.07,407.85,25.0605,0.199,60.97,-0.348,0.078,0.141,107.7065,110.9639,6.77,1.659999967,109.1790009,12979.12012,92.76999664,1732.199951,19.17,1.53,0.562903327,387.5637207,114409100
2021/4/2,611413717,115.2505,31.219,2.8772,33.29,4.089,0.08,355.3,26.3516,0.19263,56.23,-0.455,0.055,0.113,105.8022,109.0977,6.2,1.67900002,110.612999,13329.51953,92.93000031,1726.5,17.79,1.53,0.587814084,392.0952759,99682900
2021/4/9,611413717,115.2505,31.219,2.8772,33.29,4.089,0.08,355.3,26.3516,0.19263,56.23,-0.455,0.055,0.113,105.8022,109.0977,6.2,1.666000009,109.3300018,13845.05957,92.16000366,1743.300049,17.1,1.51,0.587814084,402.7440186,61104600
2021/4/16,670059948,114.3872,29.8351,3.0459,34.66,4.5211,0.07,416.8,25.967,0.18825,63.13,-0.264,0.087,0.162,108.0678,111.1903,6.2,1.572999954,108.689003,14041.91016,91.55999756,1779,18.79,1.43,0.587814084,408.3913879,82037300
2021/4/23,530028545,114.559,29.7973,3.0423,34.66,4.5156,0.07,433.6,26.0054,0.18138,62.14,-0.259,0.065,0.158,107.9248,111.1187,6.2,1.567000031,107.9779968,13941.44043,90.86000061,1777,17.8,1.42,0.587814084,407.8824463,73209200
2021/4/30,738271693,114.8484,29.6808,3.0377,34.69,4.5158,0.05,447.9,25.9169,0.17638,63.58,-0.203,0.091,0.161,108.7011,111.8982,6.2,1.631000042,108.9039993,13860.75977,91.27999878,1767.300049,16.89,1.49,0.587814084,408.430542,85527000
2021/5/7,738271693,114.8484,29.6808,3.0377,34.82,4.5158,0.05,447.9,26.479,0.138,63.58,-0.212,0.034,0.235,109.2626,112.7722,6.2,1.577000022,109.0500031,13719.62988,90.23000336,1831.099976,17.34,1.46,0.200257952,413.1481018,67733800
2021/5/14,501702759,116.0064,29.3754,3.0223,34.68,4.5139,0.06,466.4,27.4228,0.15513,65.37,-0.131,0.082,0.148,110.2939,112.8045,6.2,1.63499999,109.5159988,13393.12012,90.31999969,1837.900024,18.87,1.47,0.200257952,407.7258606,82201600
2021/5/21,661555886,115.6159,29.249,3.0093,34.68,4.4945,0.06,449.6,27.5645,0.147,63.58,-0.131,0.078,0.154,109.5433,112.5622,6.2,1.631999969,108.8600006,13411.74023,90.01999664,1876.699951,17.15,1.46,0.200257952,406.1206665,76578700
2021/5/28,583005905,116.0246,29.5816,3.044,34.67,4.5465,0.05,467.75,27.9352,0.13138,66.32,-0.183,0.078,0.143,109.5548,112.4066,6.2,1.58099997,109.8089981,13686.50977,90.02999878,1902.5,16.25,1.44,0.200257952,411.1123352,58520200
2021/6/4,571848602,113.2929,29.0395,2.9647,34.66,4.4006,0.07,411.65,25.1617,0.19738,59.33,-0.317,0.108,0.158,107.364,110.7255,6.2,1.559999943,110.2659988,13770.76953,90.13999939,1889.800049,16.44,1.42,0.079865292,413.6179199,55938800
2021/6/11,571848602,113.2929,29.0395,2.9647,34.66,4.4006,0.07,411.65,25.1617,0.19738,59.33,-0.317,0.108,0.158,107.364,110.7255,6.2,1.462000012,109.4089966,13998.2998,90.55999756,1877.400024,15.75,1.31,0.079865292,415.2915344,45570800
2021/6/18,1602813284,116.1073,29.0533,3.0083,34.72,4.498,0.1,415.7,25.7868,0.13488,71.64,-0.202,0.052,0.255,107.8718,111.6864,6.2,1.450000048,110.3249969,14049.58008,92.23000336,1767.900024,16.81,1.19,0.079865292,407.4297485,118676300
2021/6/25,1020842135,116.4725,29.897,3.0935,34.74,4.6218,0.1,429.2,26.102,0.146,74.05,-0.156,0.041,0.267,109.3164,112.5059,6.2,1.536000013,110.9209976,14345.17969,91.80999756,1776.599976,16.51,1.26,0.079865292,418.9086914,58129500
2021/7/2,1020842135,116.4725,29.897,3.0935,34.74,4.6218,0.1,429.2,26.102,0.146,74.05,-0.156,0.041,0.267,109.3164,112.5059,5.9,1.430999994,111.5719986,14727.62988,92.23000336,1782.599976,17.39,1.2,-0.004817998,425.8903809,57697700
2021/7/9,484895707,119.4291,27.087,3.1031,34.89,4.7125,0.08,427.75,24.319,0.116,68.35,-0.323,0.039,0.221,110.6716,114.3888,5.9,1.355999947,109.8010025,14826.08984,92.12999725,1810,19.35,1.14,-0.004817998,427.6578369,76238600
2021/7/16,587319408,118.5407,26.1433,2.9822,34.82,4.5203,0.1,433.25,25.6641,0.13425,71.81,-0.355,0.019,0.223,109.5368,113.3117,5.9,1.299999952,109.7779999,14681.37988,92.69000244,1814.5,16.53,1.06,-0.004817998,423.5533142,75874700
2021/7/23,443919175,119.1288,26.7004,3.0457,34.83,4.6202,0.1,440.65,25.1775,0.12888,72.07,-0.421,0.012,0.199,109.985,113.5738,5.9,1.286000013,110.1399994,15111.79004,92.91000366,1801.400024,19.98,1.08,-0.004817998,431.9980469,63766600
2021/7/30,704783647,119.9926,26.5742,3.0332,34.83,4.6031,0.07,448.25,25.4912,0.11775,73.95,-0.462,0.016,0.186,110.679,114.0636,5.9,1.238999963,109.4089966,14959.90039,92.16999817,1812.599976,25.13,1.05,-0.004817998,430.5938721,68951200
2021/8/6,582092984,116.2443,29.4895,3.0529,34.72,4.5662,0.06,455.6,27.618,0.128,70.05,-0.225,0.072,0.154,108.9485,112.0264,5.9,1.289999962,109.7519989,15109.36035,92.80000305,1760,22.79,1.1,-0.021284788,434.5020142,46930000
2021/8/13,375816906,119.5275,26.8456,3.0744,34.91,4.6591,0.1,439.15,23.7493,0.12425,68.44,-0.468,0.024,0.209,110.4703,114.0923,5.9,1.297000051,110.4029999,15136.67969,92.51999664,1775.199951,19.79,1.06,-0.021284788,437.8701172,39470300
2021/8/20,525313553,119.0191,26.6874,3.0557,34.9,4.6316,0.09,413.7,23.0255,0.12838,62.32,-0.496,0.007,0.226,109.2652,113.4538,5.9,1.25999999,109.7679977,15092.57031,93.5,1781,27.2,1.03,-0.021284788,435.3563232,72008700
2021/8/27,432333069,120.1654,27.094,3.1022,34.9,4.7022,0.08,431.85,24.0262,0.11988,68.74,-0.425,0.022,0.217,110.8737,114.4237,5.9,1.312000036,110.0479965,15432.9502,92.69000244,1816.599976,23.91,1.09,-0.021284788,442.1219482,77235100
2021/9/3,709867490,113.0852,31.2666,2.8796,33.28,4.0906,0.07,401.95,25.936,0.17725,64.01,-0.301,0.121,0.162,106.2405,110.0026,5.9,1.322000027,109.9449997,15652.86035,92.04000092,1830.900024,20.21,1.12,0.02648444,444.9008789,47170500
2021/9/10,709867490,113.0852,31.2666,2.8796,33.28,4.0906,0.07,401.95,25.936,0.17725,64.01,-0.301,0.121,0.162,106.2405,110.0026,5.9,1.340999961,109.7809982,15440.75,92.58000183,1789.599976,19.73,1.12,0.02648444,437.3987732,89948200
2021/9/17,1807659453,119.8014,26.5649,3.0433,34.89,4.6218,0.08,424.55,22.3853,0.12388,71.97,-0.281,0.048,0.224,110.6037,114.4981,5.9,1.370000005,109.6989975,15333.46973,93.19999695,1749.400024,24.14,1.14,0.02648444,434.8202515,118425000
2021/9/24,447148826,118.9823,26.7746,3.0696,34.88,4.6748,0.08,428.75,22.4205,0.13225,73.98,-0.229,0.055,0.271,110.5805,114.3927,5.9,1.460000038,110.3259964,15329.67969,93.33000183,1749.699951,27.75,1.18,0.02648444,437.2928772,62094800
2021/10/1,447148826,118.9823,26.7746,3.0696,34.88,4.6748,0.08,428.75,22.4205,0.13225,73.98,-0.229,0.055,0.271,110.5805,114.3927,5.1,1.478999972,111.4609985,14791.87012,94.04000092,1757,24.67,1.21,0.154260884,427.7669678,129240100
2021/10/8,463044810,119.1208,26.6589,3.0529,34.91,4.6266,0.1,435.4,23.3416,0.12275,68.29,-0.458,0.021,0.239,110.6181,114.0048,5.1,1.605000019,111.6620026,14820.75,94.06999969,1756.300049,24.07,1.29,0.154260884,431.3330688,74557400
2021/10/15,660923201,120.0775,24.7717,2.9789,34.93,4.6032,0.08,472.95,23.3098,0.12363,82.28,-0.169,0.077,0.396,113.0544,115.6955,5.1,1.575999975,113.8339996,15146.91992,93.94000244,1767.199951,21.71,1.18,0.154260884,439.2236633,66260200
2021/10/22,466677459,120.2643,25.179,3.0279,34.93,4.6789,0.08,449.8,24.3233,0.12488,83.76,-0.107,0.093,0.455,113.8772,116.4993,5.1,1.654999971,113.8499985,15355.07031,93.61000061,1795.5,19.37,1.18,0.154260884,446.3655701,58845100
2021/10/29,703313423,120.1802,25.4941,3.0673,34.94,4.7416,0.07,436.8,23.903,0.13225,83.57,-0.107,0.094,0.499,113.0528,116.6324,5.1,1.557000041,113.6159973,15850.46973,94.12000275,1783,19.36,1.07,0.154260884,452.4041748,70162400
2021/11/5,601429054,115.7703,29.2154,3.006,34.68,4.4894,0.06,477.85,27.624,0.16025,65.28,-0.162,0.072,0.16,110.2372,112.7393,5.1,1.452999949,113.836998,16359.37988,94.31999969,1816.400024,19.99,1.06,0.094366178,461.5458679,66390600
2021/11/12,601429054,115.7703,29.2154,3.006,34.68,4.4894,0.06,477.85,27.624,0.16025,65.28,-0.162,0.072,0.16,110.2372,112.7393,5.1,1.582000017,114.0429993,16199.88965,95.12999725,1867.900024,19.67,1.05,0.094366178,460.304657,53466700
2021/11/19,679610350,121.8646,25.9179,3.1204,34.92,4.8131,0.08,440.75,24.6185,0.164,76.1,-0.344,0.075,0.509,114.0388,117.239,5.1,1.536000013,114.2819977,16573.33984,96.06999969,1851.199951,19.34,1.02,0.094366178,461.9005127,57315600
2021/11/26,532795045,121.3878,25.3439,3.0499,34.9,4.7063,0.08,428.35,23.1555,0.17538,68.15,-0.338,0.071,0.501,113.084,116.7764,5.1,1.481999993,115.0690002,16025.58008,96.08999634,1785.300049,23.89,0.98,0.094366178,452.1283875,112669600
2021/12/3,590613509,112.8055,31.8139,2.93,33.28,4.1622,0.07,414.55,25.9187,0.1895,65.61,-0.307,0.118,0.149,106.7804,110.6333,5.1,1.343000054,113.0220032,15712.04004,96.12000275,1782,23.05,0.75,0.03339696,446.6611328,137331600
2021/12/10,529787814,119.4984,24.1029,2.8985,34.93,4.4789,0.08,432.55,22.5629,0.12675,80.64,-0.087,0.088,0.339,112.2827,115.2369,5.1,1.488999963,113.447998,16331.98047,96.05000305,1782.900024,19.87,0.81,0.03339696,463.7229004,77159800
2021/12/17,2106461522,120.4836,25.4568,3.0638,34.91,4.7349,0.08,429.1,22.3695,0.21263,70.86,-0.382,0.044,0.64,111.9326,115.764,5.1,1.40199995,113.663002,15801.45996,96.56999969,1803.800049,21.38,0.75,0.03339696,454.6064758,135511600
2021/12/24,2106461522,120.4836,25.4568,3.0638,34.96,4.7349,0.08,429.1,23.0205,0.21788,70.86,-0.253,0.061,0.69,112.9917,116.2471,5.1,1.493000031,114.4580002,16308.20996,96.01999664,1811.199951,19.89,0.79,0.03339696,465.2137146,56439700
2021/12/31,422910995,121.7082,24.7212,3.0924,35.27,4.7652,0.07,446.35,23.3083,0.20913,75.21,-0.182,0.065,0.734,114.1429,117.1986,4.23,1.511999965,115.0630035,16320.08008,95.66999817,1827.5,19.55,0.79,0.03339696,469.5237732,65237400
2022/1/7,605698751,112.4701,18.6578,2.3155,34.48,3.853,1.58,361.9,19.8765,2.29286,108.43,1.229,0.217,2.835,116.4757,120.2028,4.23,1.771000028,115.8649979,15592.19043,95.73999786,1797,18.63,0.89,0.0630251,460.7553101,85111600
2022/1/14,636663732,118.609,24.1531,3.0211,35.26,4.6583,0.08,442.05,22.963,0.24129,83.82,-0.048,0.137,0.969,113.1469,116.9431,4.23,1.771999955,114.1179962,15611.58984,95.16999817,1816.5,18.41,0.79,0.0630251,459.401001,95890900
2022/1/21,943246550,118.6749,22.7807,2.8494,35.26,4.3936,0.08,452.4,24.2975,0.25771,85.14,-0.067,0.132,1.005,112.9746,116.6183,4.23,1.746999979,113.9929962,14438.40039,95.63999939,1831.800049,20.42,0.74,0.0630251,432.9670715,202271200
2022/1/28,741272695,118.8821,22.9498,2.8706,35.26,4.4288,0.08,431,22.4727,0.31657,86.82,-0.047,0.168,1.164,113.9405,117.1625,4.23,1.781999946,115.3519974,14454.61035,97.26999664,1784.900024,25.33,0.63,0.0630251,436.8916321,164457400
2022/2/4,741272695,118.8821,22.9498,2.8706,35.26,4.4288,0.08,431,22.4727,0.31657,86.82,-0.047,0.168,1.164,113.9405,117.1625,4.23,1.929999948,114.9570007,14694.34961,95.48000336,1806.599976,22.92,0.62,0.05229915,443.5643616,118454400
2022/2/11,818922185,106.0019,18.1795,2.2032,34.05,3.7929,3.08,346.85,19.229,4.50843,90,2.135,0.248,4.623,120.5424,122.8803,4.23,1.955000043,116.0469971,14253.83984,96.08000183,1840.800049,23.2,0.42,0.05229915,435.4186401,153214600
2022/2/18,791007319,117.3484,22.4832,2.8052,35.24,4.342,0.08,451.95,23.922,0.47957,91.07,0.19,0.211,1.469,113.9647,117.6964,4.23,1.932000041,114.8659973,14009.54004,96.04000092,1898.599976,25.01,0.45,0.05229915,429.2599792,132642900
2022/2/25,713492661,118.1708,22.6679,2.8282,35.24,4.3777,0.08,447.2,24.2739,0.523,91.59,0.229,0.208,1.572,115.3091,118.656,4.23,1.985999942,115.5709991,14189.16016,96.62000275,1886.5,26.57,0.42,0.05229915,432.7396851,121804500
2022/3/4,713492661,118.1708,22.6679,2.8282,35.24,4.3777,0.08,447.2,24.2739,0.523,91.59,0.229,0.208,1.572,115.3091,118.656,4.23,1.723999977,115.473999,13837.83008,98.65000153,1965.099976,27.94,0.24,0.08529876,427.2235718,113978200
2022/3/11,716136387,104.8233,17.9871,2.1799,34.05,3.7527,3.83,342.7,19.4715,4.53157,88.17,2.242,0.248,4.717,119.3747,122.2522,4.23,2.003999949,116.1790009,13301.83008,99.12000275,1982.699951,31.75,0.25,0.08529876,415.2620544,95636300
2022/3/18,2125139258,120.0034,23.0241,2.8692,35.18,4.4594,0.33,473.05,24.9642,0.934,104.7,0.37,0.203,1.939,119.6002,121.7112,4.23,2.148000002,118.4860001,14420.08008,98.23000336,1928.199951,33.21,0.17,0.08529876,440.7973328,106345500
2022/3/25,513752326,118.3272,23.4889,2.9272,35.23,4.5426,0.33,468.6,25.5262,0.98286,113.9,0.584,0.234,2.273,120.4941,122.5711,4.23,2.492000103,122.3460007,14754.30957,98.80999756,1953.800049,31.56,0.18,0.08529876,448.8989258,77101300
